Lookup Key 1,Lookup Key 2,Source,Date,Campaign Name ID,Campaign ID,Campaign External ID,Clean Publisher,Site ID,Placement Name,DCM Placement ID,Creative Name,Creative ID,Net Media Cost,Publisher Impressions
43353223560344,43353Facebook»Retargeting»1x1»SocialBan»LIA»DT»DYN»RT»W»NA»SS»NA»Free Account Retargeting OSS- Text ChF,Appended from Pub-Facebook,10/09/2018,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,Facebook»Retargeting»1x1»SocialBan»LIA»DT»DYN»RT»W»NA»SS»NA»Free Account Retargeting OSS- Text ChF,223560344,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_GBR_1080x143 _SOC_Plat_English_NA_Standard_NA_NA_T2_1,103235146,13.4,514.92
43353223560356,43353Facebook»Retargeting»1x1»SocialBan»LIA»DT»DYN»RT»W»NA»SS»NA»Free Account Retargeting Generic- Global Alt ChB,Appended from Pub-Facebook,10/09/2018,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,Facebook»Retargeting»1x1»SocialBan»LIA»DT»DYN»RT»W»NA»SS»NA»Free Account Retargeting Generic- Global Alt ChB,223560356,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_GBR_1080x143 _SOC_Plat_English_NA_Standard_NA_NA_T2_1,103235146,13.4,514.92
43353223684451,43353Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - EN,223684451,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,48.69,2726.0
43353223691762,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T1 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T1 - FR,223691762,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,4.01,210.0
43353223691765,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T3 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T3 - FR,223691765,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,2.76,193.0
43353223691768,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T2 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T2 - FR,223691768,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,4.93,258.0
43353223691771,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T4 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T4 - FR,223691771,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,8.44,613.0
43353223691774,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T5 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T5 - FR,223691774,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,11.4,651.0
43353223691777,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - FR,223691777,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,30.57,1016.0
43353223691780,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - FR,223691780,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,18.78,530.0
43353223691783,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - FR,223691783,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,5.01,166.0
43353223691786,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - FR,223691786,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,16.62,804.0
43353223691789,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - FR,223691789,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,18.9,499.0
43353223691792,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - FR,223691792,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,9.94,489.0
43353223691795,43353Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - FR,223691795,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,9.24,520.0
43353223691798,43353Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - FR,223691798,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,19.16,1029.0
43353223691801,43353Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - FR,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - FR,223691801,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,4.92,218.0
43353223691804,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T1 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T1 - EN,223691804,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,10.52,709.0
43353223691807,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T3 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T3 - EN,223691807,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,10.02,644.0
43353223691810,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T2 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T2 - EN,223691810,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,11.49,683.0
43353223691813,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T4 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T4 - EN,223691813,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,66.02,4802.0
43353223691816,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T5 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T5 - EN,223691816,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,13.44,890.0
43353223691819,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - EN,223691819,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,16.56,364.0
43353223691822,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - EN,223691822,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,5.11,191.0
43353223691825,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - EN,223691825,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,128.12,3174.0
43353223691828,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - EN,223691828,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,10.89,623.0
43353223691831,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - EN,223691831,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,170.5,6693.0
43353223691834,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - EN,223691834,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,17.48,631.0
43353223691837,43353Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,223691837,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,123.57,7358.0
43353223691840,43353Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - EN,Appended from Pub-Facebook,10/09/2018,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - EN,223691840,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,18.06,1095.0
43353224009494,43353Facebook»DEV-ITP-AZR-FB|CanvasAds|Interesttargeting»1x1»TextLink»CAN»DT»CPM»AUT»W»NA»SS»NA»39684020-11000,Appended from Pub-Facebook,10/09/2018,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,Facebook»DEV-ITP-AZR-FB|CanvasAds|Interesttargeting»1x1»TextLink»CAN»DT»CPM»AUT»W»NA»SS»NA»39684020-11000,224009494,AzurePlatform_FBCTCBrandinMotion-BuyNow_DEU_12s_ISV_PLAT_DE_Trial_Standard_STAN_TN_T2_1,103350059,145.47,20102.0
43353224010415,43353Facebook»DEV-ITP-AZR-FB|LinkAd|CustomerAudienceRetargeting»1x1»TextLink»LIA»DT»CPM»RT»W»NA»SS»NA»39684019-11000,Appended from Pub-Facebook,10/09/2018,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,Facebook»DEV-ITP-AZR-FB|LinkAd|CustomerAudienceRetargeting»1x1»TextLink»LIA»DT»CPM»RT»W»NA»SS»NA»39684019-11000,224010415,AzurePlatform_FBCTCBrandinMotion-BuyNow_DEU_12s_ISV_PLAT_DE_Trial_Standard_STAN_TN_T2_1,103350059,79.15,6890.0
43353224334170,43353Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»CPC»AUT»W»NA»SS»NA»Benefit 2 in Motion,Appended from Pub-Facebook,10/09/2018,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»CPC»AUT»W»NA»SS»NA»Benefit 2 in Motion,224334170,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_GBR_1080x143 _SOC_Plat_English_NA_Standard_NA_NA_T2_1,103235146,78.43,5496.92
43353224399962,43353Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»CPC»AUT»W»NA»SS»NA»Basic Motion,Appended from Pub-Facebook,10/09/2018,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»CPC»AUT»W»NA»SS»NA»Basic Motion,224399962,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_GBR_1080x143 _SOC_Plat_English_NA_Standard_NA_NA_T2_1,103235146,78.43,5496.92
43353224416915,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»10s»VIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224416915,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,39.059999999999995,5669.0
43353224549481,43353Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»CPC»AUT»W»NA»SS»NA»Brand in Motion,Appended from Pub-Facebook,10/09/2018,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»CPC»AUT»W»NA»SS»NA»Brand in Motion,224549481,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_GBR_1080x143 _SOC_Plat_English_NA_Standard_NA_NA_T2_1,103235146,78.43,5496.92
43353224560833,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingVMFB-OnDemand-ChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingVMFB-OnDemand-ChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224560833,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,0.0
43353224560836,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingVMFB-750Hrs-ChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingVMFB-750Hrs-ChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224560836,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,0.0
43353224560839,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingOSSFB-Text-ChF»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingOSSFB-Text-ChF»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224560839,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,0.0
43353224560842,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingOSSFB-Logos-ChG»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingOSSFB-Logos-ChG»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224560842,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,0.0
43353224560845,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingFB-GlobalAlt-ChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctRetargetingFB-GlobalAlt-ChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224560845,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,0.0
43353224560851,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKLifestyleChA»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKLifestyleChA»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224560851,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,0.0
43353224560854,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKIllustrationChC»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKIllustrationChC»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224560854,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,0.0
43353224560857,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224560857,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,0.0
43353224560860,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,224560860,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,0.0
