Lookup Key 1,Lookup Key 2,Source,Weekend Date,Clean Market,Clean Ad Type,Campaign Name ID,Campaign ID,Campaign External ID,Clean Publisher,Site ID,Creative Name,Creative ID,Publisher Impressions,Publisher Clicks,Net Media Cost
43353223691765,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T3 - FR,Appended from Pub-Facebook,16-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,193.0,1.0,2.76
43353223691768,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T2 - FR,Appended from Pub-Facebook,16-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,258.0,1.0,4.93
43353223691837,43353Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,Appended from Pub-Facebook,16-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,7358.0,12.0,123.57
43353225322324,43353Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - FR,Appended from Pub-Facebook,16-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,385.0,1.0,5.95
43353223691783,43353Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - FR,Appended from Pub-Facebook,16-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,166.0,1.0,5.01
43352227618695,43352Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,331.0,0.0,5.06
43352225322324,43352Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,826.0,6.0,14.01
43352227522771,43352Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,201.0,1.0,3.6
43352225322327,43352Facebook»AZR»1x1»NA»SOC»ALL»DYN»PRO»D»All»SS»NA»Canvas - Buy Now - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,937.0,5.0,17.0
43352223691819,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,364.0,1.0,9.92
43352227522762,43352Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Brand - Start Free - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,799.0,6.0,14.41
43352223691768,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T2 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,248.0,2.0,4.43
43352223691828,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,375.0,1.0,5.82
43352223691834,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,417.0,3.0,8.58
43352223691822,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,1206.0,1.0,30.87
43352223691825,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,4079.0,7.0,166.56
43352223691795,43352Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,201.0,0.0,3.54
43352223691831,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,4140.0,6.0,95.92
43352223691777,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,500.0,1.0,20.27
43352223691792,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,666.0,0.0,13.92
43352223691789,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,474.0,2.0,15.83
43352223691780,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T2 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,681.0,6.0,21.83
43352223691783,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting VM - T1 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,140.0,2.0,4.98
43352223691840,43352Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,1236.0,2.0,26.02
43352223691765,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T3 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,59.0,0.0,2.36
43352227525720,43352Facebook»AZR»1x1»NA»NA»ALL»DYN»AUT»D»All»SS»NA»Free Account Create to Convert FB - Canvas - Benefit - Start Free - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,790.0,7.0,13.6
43352223691771,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T4 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,241.0,0.0,4.06
43352223691774,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T5 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,770.0,3.0,13.49
43352223691801,43352Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,133.0,0.0,3.09
43352223691807,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T3 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,555.0,1.0,13.17
43352223691786,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,276.0,1.0,7.35
43352223691762,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T1 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,209.0,2.0,3.46
43352223691810,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T2 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,1295.0,5.0,28.89
43352223691804,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T1 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,527.0,0.0,10.61
43352223691813,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T4 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,5032.0,7.0,83.89
43352223691837,43352Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,2639.0,7.0,65.11
43352223691816,43352Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T5 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,1123.0,2.0,30.99
43352223684451,43352Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - EN,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,2336.0,3.0,49.64
43352223691798,43352Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - FR,Appended from Pub-Facebook,09-09-2018,Canada,Link,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_1080x1080_SOC_12s_ISV_FR_Standard_NA_FTR_T2_1,105130128,1213.0,3.0,25.81
43358226359956,43358Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-Animated-ChC CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43357226359956,43357Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-Animated-ChC CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43356226359956,43356Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-Animated-ChC CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43355226359956,43355Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-Animated-ChC CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43354226359956,43354Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-Animated-ChC CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43353226359956,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-Animated-ChC CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43352226359956,43352Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-Animated-ChC CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,09-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43358226359971,43358Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-GlobalAlt-ChB_RTG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43357226359971,43357Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-GlobalAlt-ChB_RTG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43356226359971,43356Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-GlobalAlt-ChB_RTG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43355226359971,43355Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-GlobalAlt-ChB_RTG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43354226359971,43354Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-GlobalAlt-ChB_RTG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43353226359971,43353Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-GlobalAlt-ChB_RTG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43352226359971,43352Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingFB-GlobalAlt-ChB_RTG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,09-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43358226359968,43358Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingOSSFB-Logos-ChG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43357226359968,43357Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingOSSFB-Logos-ChG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
43356226359968,43356Facebook»Developers/ITPros-Azure Direct-Sponsored Post_Trial_PayGo-Link Ad-FreeAcctRetargetingOSSFB-Logos-ChG CanvasOpener»1x1»SocialBan»SOC»ALL»CPC»LAL»D»UNK»SS»NA»Trials_ID,Appended from Pub-Facebook,16-09-2018,France,Link,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FreeAcctRetargetingVMFB-OnDemand-ChE_FRA_1200x628_SOC_AZRDirect_French_NA_Facebook_SBAN_SINU_T2_1,103376990,0.0,,0.0
